467138	00101676	Wicemarszałek Ewa Kierzkowska	Wicemarszałek Ewa Kierzkowska
467143	00101676	Rzeczniku Praw Dziecka	Rzecznik Praw Dziecka
467141	00101676	poseł Stanisław Stec	poseł Stanisław Stec
467142	00101676	Elżbieta Rafalska	Elżbieta Rafalska
467145	00101677	Poseł Jan Walenty Tomaka	Poseł Jan Walenty Tomaka
467144	00101677	Wicemarszałek Ewa Kierzkowska	Wicemarszałek Ewa Kierzkowska
467149	00101677	poseł Stanke	poseł Stanke
467150	00101677	posłowi Kossakowskiemu	poseł Kossakowski
467148	00101677	ustawie rowerowej	ustawa rowerowa
467146	00101677	Komisji Infrastruktury	Komisja Infrastruktury
467147	00101677	Prawa o ruchu drogowym	Prawo o ruchu drogowym
467151	00101678	Międzynarodowa Organizacja Pracy	Międzynarodowa Organizacja Pracy
467159	00101678	premiera Donalda Tuska	premier Donald Tusk
467152	00101678	Komisja Europejska	Komisja Europejska
467155	00101678	światowego kryzysu finansowego i gospodarczego	światowy kryzys finansowy i gospodarczy
467158	00101678	Eugeniusz Grzeszczak	Eugeniusz Grzeszczak
467154	00101678	systemu spółdzielczego	system spółdzielczy
467156	00101678	Międzynarodowym Rokiem Spółdzielczości	Międzynarodowy Rok Spółdzielczości
467160	00101679	minister Zyty Gilowskiej	minister Zyta Gilowska
467161	00101679	Przemysław Gosiewski	Przemysław Gosiewski
467162	00101679	Rady Ministrów	Rada Ministrów
467164	00101680	Poseł Józef Rojek	Poseł Józef Rojek
467165	00101680	Klub Parlamentarny Prawo i Sprawiedliwość	Klub Parlamentarny Prawo i Sprawiedliwość
467172	00101681	Wicemarszałek Jerzy Wenderlich	Wicemarszałek Jerzy Wenderlich
467174	00101681	Klub Poselski Sojusz Lewicy Demokratycznej	Klub Poselski Sojusz Lewicy Demokratycznej
467171	00101681	poseł Walkowiak	poseł Walkowiak
467170	00101681	marszałek Borowski	marszałek Borowski
467169	00101681	Jakuba Płażyńskiego	Jakub Płażyński
467176	00101682	Poseł Aleksander Marek Skorupa	Poseł Aleksander Marek Skorupa
467186	00101682	Wicemarszałek Marek Kuchciński	Wicemarszałek Marek Kuchciński
467181	00101682	Wysoka Izba	Wysoka Izba
467178	00101682	Państwowego Gospodarstwa Leśnego Lasy Państwowe	Państwowe Gospodarstwo Leśne Lasy Państwowe
467188	00101682	Komitetu Inicjatywy Ustawodawczej	Komitet Inicjatywy Ustawodawczej
467184	00101682	podatku VAT	podatek VAT
467189	00101682	Jakuba Płażyńskiego	Jakub Płażyński
467177	00101682	finansów publicznych	finanse publiczne
467185	00101682	Platformy Obywatelskiej	Platforma Obywatelska
467187	00101682	Związku Socjalistycznych Republik Radzieckich	Związek Socjalistycznych Republik Radzieckich
467194	00101683	Wicemarszałek Stefan Niesiołowski	Wicemarszałek Stefan Niesiołowski
467190	00101683	poseł Grzegorz Karpiński	poseł Grzegorz Karpiński
467199	00101683	Sądu Najwyższego	Sąd Najwyższy
467196	00101683	Prawo i Sprawiedliwość	Prawo i Sprawiedliwość
467191	00101683	Platforma Obywatelska	Platforma Obywatelska
467197	00101683	Rada Legislacyjna	Rada Legislacyjna
467198	00101683	Komisja Kodyfikacyjna Prawa Morskiego	Komisja Kodyfikacyjna Prawa Morskiego
467192	00101683	Prawo prywatne międzynarodowe	Prawo prywatne międzynarodowe
467193	00101683	normami kolizyjnymi	normy kolizyjne
467206	00101684	Prawo i Sprawiedliwość	Prawo i Sprawiedliwość
467202	00101684	Wysokiej Izbie	Wysoka Izba
467207	00101684	Radę Europejską	Rada Europejska
467201	00101684	Komisji do Spraw Unii Europejskiej	Komisja do Spraw Unii Europejskiej
467203	00101684	Wspólnotę Europejską	Wspólnota Europejska
467204	00101684	Parlamentu Europejskiego	Parlament Europejski
467205	00101684	Traktatu o Unii Europejskiej	Traktat o Unii Europejskiej
467208	00101685	Poseł Stanisław Rydzoń	Poseł Stanisław Rydzoń
467210	00101685	Klubu Poselskiego Sojuszu Lewicy Demokratycznej	Klub Poselski Sojuszu Lewicy Demokratycznej
467219	00101686	Wicemarszałek Stefan Niesiołowski	Wicemarszałek Stefan Niesiołowski
467222	00101686	Poseł Jakub Rutnicki	Poseł Jakub Rutnicki
467223	00101686	poseł Janusz Dzięcioł	poseł Janusz Dzięcioł
467220	00101686	poseł Jarosław Katulski	poseł Jarosław Katulski
467221	00101686	Platforma Obywatelska	Platforma Obywatelska
467218	00101686	Polskiego Stronnictwa Ludowego	Polskie Stronnictwo Ludowe
286402	00101698	Przecinek (Głos Młodzieży)	Przecinek (Głos Młodzieży)
286400	00101698	Szkolne Mury	Szkolne Mury
286403	00101698	Omnibus	Omnibus
349232	00101698	Publicznego Gimnazjum	Publiczne Gimnazjum
349235	00101698	Gimnazjum	Gimnazjum
349231	00101698	ZSO	ZSO
286411	00101698	Młynarach	Młynary
286410	00101698	Słomnikach	Słomniki
468339	00101698	qmama warsztatowego	qmam warsztatowy
349234	00101698	Gimnazjum	Gimnazjum
306094	00101698	Qmam media	Qmam media
286414	00101698	Niedźwiadzie	Niedźwiad
468333	00101698	Szkolne Mury	Szkolne Mury
286395	00101698	Młynek	Młynek
349236	00101698	Zespołu Szkół nr 3	Zespół Szkół nr 3
468335	00101698	Żabi Głos	Żabi Głos
286397	00101698	Gimnews	Gimnews
286413	00101698	Wołominie	Wołomin
286398	00101698	Przecinek (Głos Młodzieży)	Przecinek (Głos Młodzieży)
286399	00101698	Omnibus	Omnibus
468340	00101703	Festiwal machinimy	Festiwal machinimy
286430	00101703	Europie	Europa
286431	00101703	Leicester	Leicester
468343	00101703	Academy of Machinima Arts and Sciences	Academy of Machinima Arts and Sciences
286433	00101703	USA	USA
468345	00101703	gier komputerowych	gra komputerowa
286432	00101703	Europie	Europa
336160	00101705	Miecznicka	Miecznicka
339973	00101705	Stół z powyłamywanymi nogami	Stół z powyłamywanymi nogami
336172	00101705	Franaszek	Franaszek
336142	00101705	Rushdie	Rushdie
336150	00101705	Magdalena Miecznicka	Magdalena Miecznicka
336151	00101705	Magdalena	Magdalena
472616	00101705	Salmanem Rushdiem	Salman Rushd
336140	00101705	Salmanem	Salman
336125	00101705	Henryk Bereza	Henryk Bereza
336126	00101705	Henryk	Henryk
472610	00101705	telewizji publicznej	telewizja publiczna
336128	00101705	Bereza	Bereza
339972	00101705	TVP 1	TVP 1
336168	00101705	Braun	Braun
339962	00101705	Łazienkach Królewskich	Łazienki Królewskie
336154	00101705	Czesław	Czesław
336156	00101705	Miłosz	Miłosz
336132	00101705	Wprost	Wprost
336129	00101705	Izabela Cywińska	Izabela Cywińska
336130	00101705	Izabela	Izabela
336179	00101705	Gazety Wyborczej	Gazeta Wyborcza
336131	00101705	Cywińska	Cywińska
336146	00101705	Czesława Miłosza	Czesław Miłosz
336147	00101705	Czesława	Czesław
336133	00101705	Rzeczpospolitej	Rzeczpospolita
336169	00101705	Czesław Miłosz	Czesław Miłosz
336170	00101705	Czesław	Czesław
339959	00101705	nagrody Nike	nagroda Nike
336145	00101705	Warszawie	Warszawa
336157	00101705	Andrzej Franaszek	Andrzej Franaszek
339960	00101705	Nike	Nike
336159	00101705	Franaszek	Franaszek
339976	00101705	Polsacie	Polsat
336134	00101705	Doroty Masłowskiej	Dorota Masłowska
336135	00101705	Doroty	Dorota
336136	00101705	Masłowskiej	Masłowska
336137	00101705	Bereza	Bereza
339961	00101705	polską	polski
472632	00101708	dr Rafał Zimny	dr Rafał Zimny
336200	00101708	Rafał Zimny	Rafał Zimny
336208	00101708	Rafał	Rafał
336186	00101708	Robert Bogdański	Robert Bogdański
336187	00101708	Robert	Robert
336188	00101708	Bogdański	Bogdański
350023	00101708	Uniwersytetu Kazimierza Wielkiego	Uniwersytet Kazimierza Wielkiego
339981	00101708	Kazimierza Wielkiego	Kazimierz Wielki
339982	00101708	Kazimierza	Kazimierz
472623	00101708	Fundacji Nowe Media	Fundacja Nowe Media
336196	00101708	Bogusław Chrabota	Bogusław Chrabota
336204	00101708	Bogusław	Bogusław
336212	00101708	Chrabota	Chrabota
336223	00101708	Bydgoszczy	Bydgoszcz
339979	00101708	Polsatu	Polsat
472631	00101708	Wojciech Maziarski	Wojciech Maziarski
336207	00101708	Wojciech	Wojciech
336215	00101708	Maziarski	Maziarski
336224	00101708	Słownik polszczyzny politycznej po roku 1989	Słownik polszczyzny politycznej po roku 1989
336190	00101708	Janina Jankowska	Janina Jankowska
336191	00101708	Janina	Janina
336217	00101708	Gazety Wyborczej	Gazeta Wyborcza
336192	00101708	Jankowska	Jankowska
472630	00101708	Tomasz Sakiewicz	Tomasz Sakiewicz
336218	00101708	Rzeczpospolitej	Rzeczpospolita
336213	00101708	Sakiewicz	Sakiewicz
336193	00101708	Jerzy Jachowicz	Jerzy Jachowicz
336201	00101708	Jerzy	Jerzy
336209	00101708	Jachowicz	Jachowicz
336219	00101708	Gazety Polskiej	Gazeta Polska
345917	00101708	internetowego	internetowy
339978	00101708	Radia Wnet	Radio Wnet
336199	00101708	Bogumił Łoziński	Bogumił Łoziński
336206	00101708	Bogumił	Bogumił
336214	00101708	Łoziński	Łoziński
336194	00101708	Marek Zając	Marek Zając
336202	00101708	Marek	Marek
336210	00101708	Zając	Zając
336225	00101708	Krakowskim Przedmieściu	Krakowskie Przedmieście
336221	00101708	Gościa Niedzielnego	Gość Niedzielny
336222	00101708	Przekroju	Przekrój
336195	00101708	Piotr Zaremba	Piotr Zaremba
336203	00101708	Piotr	Piotr
336211	00101708	Zaremba	Zaremba
336229	00101710	Mozarta	Mozart
339986	00101710	Indeks 73	Indeks 73
336254	00101710	Życińskiego	Życiński
472635	00101710	Urzędu Kontroli Publikacji i Widowisk	Urząd Kontroli Publikacji i Widowisk
336238	00101710	Puchatka	Puchatek
336247	00101710	Aleksandry Iwanowskiej	Aleksandra Iwanowska
336230	00101710	Kubuś	Kubuś
336233	00101710	disneyowska	disneyowski
336251	00101710	Życińskiego	Życiński
336260	00101710	Kubusia Puchatka	Kubuś Puchatek
336249	00101710	Jana	Jan
336227	00101710	Milne'a	Milne
336231	00101710	Disneya	Disney
336252	00101710	Twardowskiego	Twardowski
336235	00101710	Roman Pawłowski	Roman Pawłowski
336236	00101710	Roman	Roman
336237	00101710	Pawłowski	Pawłowski
339991	00101710	Powszechnej Deklaracji	Powszechna Deklaracja
336240	00101710	Polsce	Polska
336239	00101710	Helsińska Fundacja Praw Człowieka	Helsińska Fundacja Praw Człowieka
336234	00101710	disneyowskim	disneyowski
339992	00101710	Ychtis	Ychtis
339985	00101710	Indeks 73	Indeks 73
339995	00101710	KAI	KAI
336243	00101710	Józef Życiński	Józef Życiński
336259	00101710	Józef	Józef
336253	00101710	Życiński	Życiński
339988	00101710	Indeksu 73	Indeks 73
472673	00101712	Edukacja medialna	Edukacja medialna
472675	00101712	modelu otwartej edukacji	model otwartej edukacji
336263	00101712	Polska	Polska
472671	00101712	modelu edukacji	model edukacji
472676	00101712	systemu edukacyjnego	system edukacyjny
336264	00101715	polskie	polski
472677	00101715	Web 2.0	Web 2.0
339999	00101715	Web 2.0	Web 2.0
340006	00101715	Ozmozr	Ozmozr
472680	00101715	projekt SIMPLICITY	projekt SIMPLICITY
340007	00101715	SIMPLICITY	SIMPLICITY
336267	00101715	Johna Maedy	John Maeyda
336268	00101715	Johna	John
336266	00101715	internetowego	internetowy
340000	00101715	MIT	MIT
339997	00101715	Web 2.0	Web 2.0
340002	00101715	Ozmozr	Ozmozr
340001	00101715	Zoomr	Zoomr
340003	00101715	Zoomr Zooomr	Zoomr Zooomr
336265	00101715	amerykańskich	amerykański
340004	00101715	flicker.com	flicker.com
340005	00101715	Flickr	Flickr
336273	00101716	Przekrój	Przekrój
472689	00101716	Robin Sloan	Robin Sloan
336278	00101716	Robin	Robin
336279	00101716	Sloan	Sloan
472688	00101716	festiwali Sputnik	festiwal Sputnik
340008	00101716	Sputnik	Sputnik
472686	00101716	Era Nowe Horyzonty	Era Nowe Horyzonty
336270	00101716	Stephen Worth	Stephen Worth
336271	00101716	Stephen	Stephen
336272	00101716	Worth	Worth
472687	00101716	Warszawskiego Festiwalu Filmowego	Warszawski Festiwal Filmowy
472685	00101716	Gazeta Wyborcza	Gazeta Wyborcza
336276	00101716	Chopinem	Chopin
336284	00101717	Polsce	Polska
336280	00101717	Justyną Hofmokl	Justyna Hofmokl
336281	00101717	Justyną	Justyna
336282	00101717	Hofmokl	Hofmokl
340014	00101717	Allegro	Allegro
336283	00101717	Polsce	Polska
472690	00101717	Kultury 2.0	Kultura 2.0
472696	00101719	Inteligencja kolektywna	Inteligencja kolektywna
336285	00101719	Polscy	polski
336312	00101719	Ania	Ania
472695	00101719	prof. Tomasz Szlendak	prof.   Tomasz Szlendak
336294	00101719	toruńskiej	toruński
336305	00101719	Anią	Ania
336295	00101719	Tomasz Szlendak	Tomasz Szlendak
336296	00101719	Tomasz	Tomasz
336309	00101719	Université Nancy 2	Université Nancy 2
336286	00101719	Anną Koralewską	Anna Koralewska
336287	00101719	Anną	Anna
336288	00101719	Koralewską	Koralewska
344266	00101719	japońskich	japoński
344269	00101719	"„Promocja integracji społecznej"" Programu Operacyjnego Kapitał Ludzki"	"„Promocja integracji społecznej"" Programu Operacyjnego Kapitał Ludzki"
336313	00101719	Fandom mangi i anime w Polsce	Fandom mangi i anime w Polsce
336289	00101719	Anną Koralewską	Anna Koralewska
336290	00101719	Anną	Anna
472701	00101719	Programu Operacyjnego Kapitał Ludzki	Program Operacyjny Kapitał Ludzki
336291	00101719	Koralewską	Koralewska
336314	00101719	Polsce	Polska
336310	00101719	japońskich	japoński
336298	00101719	Ani	Ania
465540	00101720	KOMISJA EUROPEJSKA	KOMISJA EUROPEJSKA
465539	00101720	Traktat o funkcjonowaniu Unii Europejskiej	Traktat o funkcjonowaniu Unii Europejskiej
465546	00101720	Komitetu Zarządzającego ds. Wspólnej Organizacji Rynków Rolnych	Komitet Zarządzający ds. Wspólnej Organizacji Rynków Rolnych
465542	00101720	etylowych kwasów tłuszczowych	etylowe kwasy tłuszczowe
465543	00101720	metylowych kwasów tłuszczowych	metylowe kwasy tłuszczowe
465541	00101720	Międzynarodowej Rady ds. Oliwy z Oliwek	Międzynarodowa Rada ds. Oliwy z Oliwek
465548	00101721	Traktat o Unii Europejskiej	Traktat o Unii Europejskiej
465547	00101721	SWOBODNY PRZEPŁYW KAPITAŁU	SWOBODNY PRZEPŁYW KAPITAŁU
465550	00101721	Porozumienia o Europejskim Obszarze Gospodarczym	Porozumienie o Europejskim Obszarze Gospodarczym
465552	00101721	Unii Europejskiej	Unia Europejska
465553	00101721	Traktatu o Przystąpieniu	Traktat o Przystąpieniu
465555	00101722	Środki kontroli	Środki kontroli
465557	00101722	drobnoustrojów chorobotwórczych	drobnoustroje chorobotwórcze
465556	00101722	nawozu naturalnego	nawóz naturalny
465554	00101722	Państwa Członkowskie	Państwa Członkowskie
465558	00101723	Państwa członkowskie	Państwa członkowskie
465562	00101723	Traktat laterański	Traktat laterański
465561	00101723	Stolicą Apostolską	Stolica Apostolska
465559	00101723	Republice Mołdowy	Republika Mołdowy
465563	00101723	Organizacji Bezpieczeństwa i Współpracy w Europie	Organizacja Bezpieczeństwa i Współpracy w Europie
465566	00101724	studiów stacjonarnych	studia stacjonarne
465569	00101724	studiów doktoranckich	studia doktoranckie
465567	00101724	egzaminu dyplomowego	egzamin dyplomowy
465573	00101724	profesora zwyczajnego	profesor zwyczajny
465572	00101724	Biura Uznawalności Wykształcenia i Wymiany Międzynarodowej	Biuro Uznawalności Wykształcenia i Wymiany Międzynarodowej
465574	00101724	profesora nadzwyczajnego	profesor nadzwyczajny
465575	00101724	profesora wizytującego	profesor wizytujący
465576	00101725	MINISTRA ROLNICTWA I ROZWOJU WSI	MINISTER ROLNICTWA I ROZWOJU WSI
465580	00101725	produkcji pasz leczniczych	produkcja pasz leczniczych
465581	00101725	pasze lecznicze	pasze lecznicze
465583	00101725	produkty pośrednie	produkty pośrednie
465589	00101726	Ministra Rolnictwa i Rozwoju Wsi	Minister Rolnictwa i Rozwoju Wsi
465592	00101726	Zakładu Ubezpieczeń Społecznych	Zakład Ubezpieczeń Społecznych
465593	00101726	Ewidencji Działalności Gospodarczej	Ewidencja Działalności Gospodarczej
465586	00101726	Narodowym Planie Rozwoju	Narodowy Plan Rozwoju
465590	00101726	Restrukturyzacja i modernizacja sektora żywnościowego oraz rozwój obszarów wiejskich 2004-2006	Restrukturyzacja i modernizacja sektora żywnościowego oraz rozwój obszarów wiejskich 2004-2006
465595	00101726	Zalesianie gruntów rolnych	Zalesianie gruntów rolnych
465591	00101726	Wsparcie doradztwa rolniczego	Wsparcie doradztwa rolniczego
465603	00101727	Minister Obrony Narodowej	Minister Obrony Narodowej
465597	00101727	Czynności kontrolne	Czynności kontrolne
465598	00101727	kierownik zakładu opieki zdrowotnej	kierownik zakładu opieki zdrowotnej
465596	00101727	zakładu opieki zdrowotnej	zakład opieki zdrowotnej
465599	00101727	główny księgowy	główny księgowy
465604	00101728	Rzymski Statut Międzynarodowego Trybunału Karnego	Rzymski Statut Międzynarodowego Trybunału Karnego
465607	00101728	Międzynarodowy Trybunał Karny	Międzynarodowy Trybunał Karny
465608	00101728	Sekretarza Generalnego Organizacji Narodów Zjednoczonych	Sekretarz Generalny Organizacji Narodów Zjednoczonych
465605	00101728	Konferencję Dyplomatyczną Pełnomocników Narodów Zjednoczonych	Konferencja Dyplomatyczna Pełnomocników Narodów Zjednoczonych
465609	00101729	PREZYDENT RZECZYPOSPOLITEJ POLSKIEJ	PREZYDENT RZECZYPOSPOLITEJ POLSKIEJ
465618	00101729	katastrofa naturalna	katastrofa naturalna
465613	00101729	Rząd Republiki Chorwacji	Rząd Republiki Chorwacji
465623	00101730	współpracy naukowo-technicznej	współpraca naukowo-techniczna
465624	00101730	doskonalenia zawodowego personelu	doskonalenie zawodowe personelu
465626	00101730	środkach odurzających	środki odurzające
465627	00101730	przestępczości zorganizowanej	przestępczość zorganizowana
465625	00101730	substancjach psychotropowych	substancje psychotropowe
465634	00101733	Prezydent Rzeczypospolitej Polskiej	Prezydent Rzeczypospolitej Polskiej
465630	00101733	Zarząd komisaryczny	Zarząd komisaryczny
465633	00101733	spółek handlowych	spółka handlowa
465635	00101733	A. Kwaśniewski	A. Kwaśniewski
465631	00101733	organ założycielski	organ założycielski
465632	00101733	Skarb Państwa	Skarb Państwa
465636	00101733	organu administracji rządowej	organ administracji rządowej
465642	00101734	numerem PESEL	numer PESEL
465643	00101734	dokumentu tożsamości	dokument tożsamości
465639	00101734	Funduszu Ubezpieczeń Społecznych	Fundusz Ubezpieczeń Społecznych
465644	00101735	ustawy o organizacji hodowli i rozrodzie zwierząt gospodarskich	ustawa o organizacji hodowli i rozrodzie zwierząt gospodarskich
465647	00101735	systemu teleinformatycznego	system teleinformatyczny
465648	00101735	zwierząt gospodarskich	zwierzęta gospodarskie
465649	00101735	Rzeczypospolitej Polskiej	Rzeczypospolita Polska
465650	00101736	Janusz Niemcewicz	Janusz Niemcewicz
465651	00101736	Krzysztof Zalecki	Krzysztof Zalecki
465653	00101736	Prokuratora Generalnego	Prokurator Generalny
465654	00101736	Wojewódzkiego Sądu Administracyjnego w Opolu	Wojewódzki Sąd Administracyjny w Opolu
465655	00101736	Prawo budowlane	Prawo budowlane
465656	00101736	Konstytucji Rzeczypospolitej Polskiej	Konstytucja Rzeczypospolitej Polskiej
465657	00101738	Ewa Łętowska	Ewa Łętowska
465660	00101738	Grażyna Szałygo	Grażyna Szałygo
465661	00101738	Prezesa Rady Ministrów	Prezes Rady Ministrów
465663	00101738	Ministra Sprawiedliwości	Minister Sprawiedliwości
465664	00101738	Prokuratora Generalnego	Prokurator Generalny
465665	00101738	Rzecznika Praw Obywatelskich	Rzecznik Praw Obywatelskich
465666	00101738	Prawo o notariacie	Prawo o notariacie
465667	00101738	Konstytucji Rzeczypospolitej Polskiej	Konstytucja Rzeczypospolitej Polskiej
465670	00101739	rozliczeń finansowych	rozliczenia finansowe
465669	00101739	budżetu państwa	budżet państwa
71985	00101740	Święty Tomasz	Święty Tomasz
70921	00101740	Tomasz	Tomasz
71979	00101740	Flor de Obera	Flor de Obera
71983	00101740	Herbatkowo	Herbatkowo
472708	00101740	La Mulata AL 17	La Mulata AL 17
71981	00101740	Szczypty	Szczypta
472705	00101740	Yerba Mate	Yerba Mate
71980	00101740	Flor de Obera	Flor de Obera
472712	00101741	porę ciepłą	pora ciepła
71986	00101741	Wisły	Wisła
472710	00101741	klimacie umiarkowanym	klimat umiarkowany
70929	00101741	Norwegii	Norwegia
472711	00101741	półkuli północnej	półkula północna
70926	00101741	Polski	Polska
472709	00101741	nawigacji GPS	nawigacja GPS
70925	00101741	GPS	GPS
70931	00101741	Afryki	Afryka
472713	00101741	porę mroźną	pora mroźna
70928	00101741	Polski	Polska
70930	00101741	Polsce	Polska
472714	00101742	Dr Wiesław Nowicki	Dr Wiesław Nowicki
70932	00101742	Wiesław Nowicki	Wiesław Nowicki
70933	00101742	Wiesław	Wiesław
70935	00101742	Nowicki	Nowicki
472716	00101742	mostu północnego	most północny
70937	00101742	Warszawie	Warszawa
70934	00101742	Polsce	Polska
72007	00101743	Chrome	Chrome
70946	00101743	Google	Google
72008	00101743	Firefoksie	Firefoks
72006	00101743	del.icio.us	del.icio.us
470341	00101743	Awesome	Awesome
71995	00101743	Apple	Apple
472718	00101743	Google Gears	Google Gears
72002	00101743	Google	Google
72003	00101743	Gears	Gears
470342	00101743	Active Desktop	Active Desktop
71988	00101743	Windows	Windows
472719	00101743	Google Chrome	Google Chrome
70939	00101743	Google	Google
71987	00101743	Chrome	Chrome
71989	00101743	Firefoksa	Firefoks
72011	00101743	Linuksie	Linuks
472730	00101743	Gnome Do	Gnome Do
72315	00101743	Gnome	Gnome
71996	00101743	Windowsie	Windows
70972	00101743	Linux	Linux
71993	00101743	Windows	Windows
72304	00101743	Explorer	Explorer
70948	00101743	Internet	internet
71990	00101743	Linuksem	Linuks
72005	00101743	Adobe Flash	Adobe Flash
72306	00101743	Finder	Finder
72009	00101743	Viście	Vist
71991	00101743	Linuksa	Linuks
472723	00101743	Google Desktop	Google Desktop
72307	00101743	Google	Google
72308	00101743	Desktop	Desktop
71997	00101743	Linuksie	Linuks
72309	00101743	Tracker	Tracker
72310	00101743	Beagle	Beagle
72311	00101743	Deskbar	Deskbar
70986	00101744	Poznań	Poznań
72012	00101744	Brits	Brits
70981	00101744	Kraków	Kraków
70977	00101744	Krakowie	Kraków
70982	00101744	Aleksander Fredro	Aleksander Fredro
72014	00101744	planty	planty
70980	00101744	Wrocławiu	Wrocław
472753	00101744	nocy muzeów	noc muzeów
70975	00101744	Krakowa	Kraków
70978	00101744	Wrocław	Wrocław
70984	00101744	Wrocław	Wrocław
472752	00101744	turystykę imprezową	turystyka imprezowa
70976	00101744	Krakowie	Kraków
472766	00101745	centrum handlowym	centrum handlowe
70988	00101745	HP	HP
70991	00101745	HP	HP
70989	00101745	Amsterdamie	Amsterdam
72015	00101745	centrum arkady	centrum arkady
70990	00101745	Kopenhadze	Kopenhaga
70987	00101745	HP	HP
72017	00101745	BMW	BMW
72016	00101745	placu Grunwaldzkim	plac Grunwaldzki
72018	00101745	saab	saab
72019	00101745	porsche	porsche
306728	00101746	Euro	Euro
70993	00101746	Polsce	Polska
70992	00101746	Komisja Europejska	Komisja Europejska
70997	00101746	Polsce	Polska
311139	00101746	Europejska	europejski
306727	00101746	euro	euro
472773	00101746	linie kolejowe	linie kolejowe
472775	00101746	kina studyjne	kina studyjne
70995	00101746	Poznaniu	Poznań
70996	00101746	Wrocławiu	Wrocław
472779	00101747	Srebrni siatkarze	Srebrni siatkarze
327729	00101747	polscy	polski
472780	00101747	srebrni piłkarze ręczni	srebrni piłkarze ręczni
71007	00101747	Polacy	Polak
72023	00101747	Steca	Stec
71011	00101747	Danią	Dania
72025	00101747	Zczuba	Zczuba
327728	00101747	polski	polski
472781	00101747	Robert Mateja	Robert Mateja
71001	00101747	Robert	Robert
71004	00101747	Mateja	Mateja
472782	00101747	Masahiko Harady	Masahiko Harada
70998	00101747	Niemców	Niemiec
71005	00101747	Harady	Harada
72026	00101747	Renu	Ren
72030	00101748	Holendrzy	Holender
72031	00101748	Kalwin	Kalwin
72036	00101748	Odkrycie nieba	Odkrycie nieba
71016	00101748	Holandii	Holandia
472794	00101748	Francisa Bacona	Francis Bacon
71020	00101748	Francisa	Francis
71021	00101748	Bacona	Bacon
72032	00101748	Holendrzy	Holender
71022	00101748	Harry Mulisch	Harry Mulisch
71023	00101748	Harry	Harry
71024	00101748	Mulisch	Mulisch
72037	00101748	Szekspira	Szekspir
472792	00101748	Fidel Castro	Fidel Castro
71015	00101748	Fidel	Fidel
71017	00101748	Castro	Castro
472793	00101748	Gawriło Princip	Gawriło Princip
72033	00101748	Gawriło	Gawriło
72034	00101748	Princip	Princip
72035	00101748	Eschera	Escher
472797	00101749	mapa fotoradarów	mapa fotoradarów
306729	00101749	Sienkiewicza	Sienkiewicz
472795	00101749	mapą nalotów	mapa nalotów
72038	00101749	Ukrytej	ukryty
472799	00101749	komendy wojewódzkiej	komenda wojewódzka
72049	00101750	Vista	Vista
72056	00101750	Lód	Lód
71027	00101750	Billowi	Bill
72043	00101750	Linuksem	Linuks
72051	00101750	Redmond	Redmond
72040	00101750	Viście	Vista
71030	00101750	Linuksa	Linuks
72054	00101750	Dukaja	Dukaj
72058	00101750	wifi	wifi
72048	00101750	Visty	Vista
72039	00101750	Windowsa	Windows
72042	00101750	Windows	Windows
72057	00101750	Stinga	Sting
472813	00101750	pamięci RAM	pamięć RAM
72059	00101750	BIOSie	BIOS
72060	00101750	ethernetem	ethernet
72068	00101751	Creative Commons	Creative Commons
71054	00101751	Internet	internet
327732	00101751	chińskiej	chiński
327730	00101751	chiński	chiński
71050	00101751	internetu	internet
327731	00101751	chińskich	chiński
71053	00101751	Wikipedią	Wikipedia
71037	00101751	dolarów	dolar
72066	00101751	iTunes	iTunes
72070	00101751	dolarach	dolar
72067	00101751	Second Life	Second Life
71044	00101751	Pekinie	Pekin
71042	00101751	Wrocław	Wrocław
72075	00101751	Last.fm	Last.fm
472818	00101751	globalnej sytuacji gospodarczej	globalna sytuacja gospodarcza
72063	00101751	Hali Stulecia	Hala Stulecia
72071	00101751	Facebooka	Facebook
72069	00101751	Attribution-ShareAlike-LowWatt	Attribution-ShareAlike-LowWatt
72064	00101751	BIE	BIE
71047	00101751	Google	Google
71043	00101751	Saint John's	Saint John's
72065	00101751	Yahoo	Yahoo
472832	00101753	Kondratiewowskiego determinizmu	Kondratiewowski determinizm
72113	00101753	Kondratiewowskiego	Kondratiewowski
72114	00101753	keynesiści	keynesista
472831	00101753	kryzysu paliwowego	kryzys paliwowy
72122	00101754	Bogactwo sieci	Bogactwo sieci
72121	00101754	Benklera	Benkler
72123	00101754	Benkler	Benkler
472834	00101754	analiza ekonomiczna	analiza ekonomiczna
71095	00101754	Wall Street	Wall Street
72119	00101754	Benklera	Benkler
472837	00101754	środkami masowego przekazu	środki masowego przekazu
72124	00101754	Benkler	Benkler
326673	00101754	Myszką Miki	Myszka Miki
71091	00101754	Adam Smith	Adam Smith
71092	00101754	Adam	Adam
71093	00101754	Smith	Smith
310632	00101755	Wrocławscy	wrocławski
71104	00101755	Wrocławia	Wrocław
472843	00101755	Uniwersytetu Przyrodniczego	Uniwersytet Przyrodniczy
72129	00101755	Benkler	Benkler
71099	00101755	Madagaskaru	Madagaskar
71103	00101755	Madagaskaru	Madagaskar
72133	00101755	mercedesów	mercedes
472839	00101755	peer production	peer production
72130	00101755	AIDS	AIDS
472845	00101755	EXPO 2012	EXPO 2012
72131	00101755	EXPO	EXPO
71097	00101755	Wrocławia	Wrocław
